linea,sentido,servicio,unidad,orden,estacion,dist_km,llegada_min,salida_min
L1,LJ->TH,20842,SFE B1,0,LAJA,80.416,398.0,398.0
L1,LJ->TH,20842,SFE B1,1,SAN ROSENDO,77.816,404.0,405.0
L1,LJ->TH,20842,SFE B1,2,BUENURAQUI,74.416,416.0,417.0
L1,LJ->TH,20842,SFE B1,3,GOMERO,67.416,428.0,429.0
L1,LJ->TH,20842,SFE B1,4,TALCAMÁVIDA,59.916,441.0,442.0
L1,LJ->TH,20842,SFE B1,5,Los Acacios,55.516,445.0,446.0
L1,LJ->TH,20842,SFE B1,6,Valle Chanco,54.416,449.0,450.0
L1,LJ->TH,20842,SFE B1,7,UNIHUE,53.316,454.0,455.0
L1,LJ->TH,20842,SFE B1,8,San Miguel,50.436,461.0,462.0
L1,LJ->TH,20842,SFE B1,9,QUILACOYA,46.116,465.0,466.0
L1,LJ->TH,20842,SFE B1,10,HUALQUI,35.816,479.0,480.0
L1,LJ->TH,20842,SFE B1,11,OMER HUET,30.908,486.0,486.0
L1,LJ->TH,20842,SFE B1,12,LA LEONERA,28.643,489.0,490.0
L1,LJ->TH,20842,SFE B1,13,Manquimávida,27.219,492.0,493.0
L1,LJ->TH,20842,SFE B1,14,Pedro Medina,25.536,495.0,496.0
L1,LJ->TH,20842,SFE B1,15,CHIGUAYANTE,24.206,498.0,499.0
L1,LJ->TH,20842,SFE B1,16,CONCEPCIÓN,14.289,508.0,512.0
L1,LJ->TH,20842,SFE B1,17,Lorenzo Arenas,11.705,517.0,518.0
L1,LJ->TH,20842,SFE B1,18,UTF Santa María,8.705,521.0,522.0
L1,LJ->TH,20842,SFE B1,19,Los Cóndores,5.637,525.0,526.0
L1,LJ->TH,20842,SFE B1,20,Hospital Las Higueras,3.487,528.0,529.0
L1,LJ->TH,20842,SFE B1,21,El Arenal,1.468,530.0,530.0
L1,LJ->TH,20842,SFE B1,22,Mercado,0.0,533.0,533.0
L1,LJ->TH,20844,SFE B2,0,LAJA,80.416,655.0,655.0
L1,LJ->TH,20844,SFE B2,1,SAN ROSENDO,77.816,661.0,662.0
L1,LJ->TH,20844,SFE B2,2,BUENURAQUI,74.416,673.0,674.0
L1,LJ->TH,20844,SFE B2,3,GOMERO,67.416,685.0,686.0
L1,LJ->TH,20844,SFE B2,4,TALCAMÁVIDA,59.916,698.0,699.0
L1,LJ->TH,20844,SFE B2,5,Los Acacios,55.516,702.0,703.0
L1,LJ->TH,20844,SFE B2,6,Valle Chanco,54.416,706.0,707.0
L1,LJ->TH,20844,SFE B2,7,UNIHUE,53.316,711.0,712.0
L1,LJ->TH,20844,SFE B2,8,San Miguel,50.436,718.0,719.0
L1,LJ->TH,20844,SFE B2,9,QUILACOYA,46.116,722.0,723.0
L1,LJ->TH,20844,SFE B2,10,HUALQUI,35.816,736.0,737.0
L1,LJ->TH,20844,SFE B2,11,OMER HUET,30.908,743.0,743.0
L1,LJ->TH,20844,SFE B2,12,LA LEONERA,28.643,746.0,747.0
L1,LJ->TH,20844,SFE B2,13,Manquimávida,27.219,749.0,750.0
L1,LJ->TH,20844,SFE B2,14,Pedro Medina,25.536,752.0,753.0
L1,LJ->TH,20844,SFE B2,15,CHIGUAYANTE,24.206,755.0,756.0
L1,LJ->TH,20844,SFE B2,16,CONCEPCIÓN,14.289,765.0,769.0
L1,LJ->TH,20844,SFE B2,17,Lorenzo Arenas,11.705,774.0,775.0
L1,LJ->TH,20844,SFE B2,18,UTF Santa María,8.705,778.0,779.0
L1,LJ->TH,20844,SFE B2,19,Los Cóndores,5.637,782.0,783.0
L1,LJ->TH,20844,SFE B2,20,Hospital Las Higueras,3.487,785.0,786.0
L1,LJ->TH,20844,SFE B2,21,El Arenal,1.468,787.0,787.0
L1,LJ->TH,20844,SFE B2,22,Mercado,0.0,790.0,790.0
L1,LJ->TH,20856,SFE B3,0,LAJA,80.416,855.0,855.0
L1,LJ->TH,20856,SFE B3,1,SAN ROSENDO,77.816,861.0,862.0
L1,LJ->TH,20856,SFE B3,2,BUENURAQUI,74.416,873.0,874.0
L1,LJ->TH,20856,SFE B3,3,GOMERO,67.416,885.0,886.0
L1,LJ->TH,20856,SFE B3,4,TALCAMÁVIDA,59.916,898.0,899.0
L1,LJ->TH,20856,SFE B3,5,Los Acacios,55.516,902.0,903.0
L1,LJ->TH,20856,SFE B3,6,Valle Chanco,54.416,906.0,907.0
L1,LJ->TH,20856,SFE B3,7,UNIHUE,53.316,911.0,912.0
L1,LJ->TH,20856,SFE B3,8,San Miguel,50.436,918.0,919.0
L1,LJ->TH,20856,SFE B3,9,QUILACOYA,46.116,922.0,923.0
L1,LJ->TH,20856,SFE B3,10,HUALQUI,35.816,936.0,937.0
L1,LJ->TH,20856,SFE B3,11,OMER HUET,30.908,943.0,943.0
L1,LJ->TH,20856,SFE B3,12,LA LEONERA,28.643,946.0,947.0
L1,LJ->TH,20856,SFE B3,13,Manquimávida,27.219,949.0,950.0
L1,LJ->TH,20856,SFE B3,14,Pedro Medina,25.536,952.0,953.0
L1,LJ->TH,20856,SFE B3,15,CHIGUAYANTE,24.206,955.0,956.0
L1,LJ->TH,20856,SFE B3,16,CONCEPCIÓN,14.289,965.0,969.0
L1,LJ->TH,20856,SFE B3,17,Lorenzo Arenas,11.705,974.0,975.0
L1,LJ->TH,20856,SFE B3,18,UTF Santa María,8.705,978.0,979.0
L1,LJ->TH,20856,SFE B3,19,Los Cóndores,5.637,982.0,983.0
L1,LJ->TH,20856,SFE B3,20,Hospital Las Higueras,3.487,985.0,986.0
L1,LJ->TH,20856,SFE B3,21,El Arenal,1.468,987.0,987.0
L1,LJ->TH,20856,SFE B3,22,Mercado,0.0,990.0,990.0
L1,LJ->TH,20862,SFE B1,0,LAJA,80.416,1230.0,1230.0
L1,LJ->TH,20862,SFE B1,1,SAN ROSENDO,77.816,1236.0,1237.0
L1,LJ->TH,20862,SFE B1,2,BUENURAQUI,74.416,1248.0,1249.0
L1,LJ->TH,20862,SFE B1,3,GOMERO,67.416,1260.0,1261.0
L1,LJ->TH,20862,SFE B1,4,TALCAMÁVIDA,59.916,1273.0,1274.0
L1,LJ->TH,20862,SFE B1,5,Los Acacios,55.516,1277.0,1278.0
L1,LJ->TH,20862,SFE B1,6,Valle Chanco,54.416,1281.0,1282.0
L1,LJ->TH,20862,SFE B1,7,UNIHUE,53.316,1286.0,1287.0
L1,LJ->TH,20862,SFE B1,8,San Miguel,50.436,1293.0,1294.0
L1,LJ->TH,20862,SFE B1,9,QUILACOYA,46.116,1297.0,1298.0
L1,LJ->TH,20862,SFE B1,10,HUALQUI,35.816,1311.0,1312.0
L1,LJ->TH,20862,SFE B1,11,OMER HUET,30.908,1318.0,1318.0
L1,LJ->TH,20862,SFE B1,12,LA LEONERA,28.643,1321.0,1322.0
L1,LJ->TH,20862,SFE B1,13,Manquimávida,27.219,1324.0,1325.0
L1,LJ->TH,20862,SFE B1,14,Pedro Medina,25.536,1327.0,1328.0
L1,LJ->TH,20862,SFE B1,15,CHIGUAYANTE,24.206,1330.0,1331.0
L1,LJ->TH,20862,SFE B1,16,CONCEPCIÓN,14.289,1340.0,1344.0
L1,LJ->TH,20862,SFE B1,17,Lorenzo Arenas,11.705,1349.0,1350.0
L1,LJ->TH,20862,SFE B1,18,UTF Santa María,8.705,1353.0,1354.0
L1,LJ->TH,20862,SFE B1,19,Los Cóndores,5.637,1357.0,1358.0
L1,LJ->TH,20862,SFE B1,20,Hospital Las Higueras,3.487,1360.0,1361.0
L1,LJ->TH,20862,SFE B1,21,El Arenal,1.468,1362.0,1362.0
L1,LJ->TH,20862,SFE B1,22,Mercado,0.0,1365.0,1365.0
L1,TH->LJ,20300,UT 2,0,Mercado,0.0,391.0,391.0
L1,TH->LJ,20300,UT 2,1,El Arenal,1.468,392.0,392.0
L1,TH->LJ,20300,UT 2,2,Hospital Las Higueras,3.487,395.0,396.0
L1,TH->LJ,20300,UT 2,3,Los Cóndores,5.637,398.0,399.0
L1,TH->LJ,20300,UT 2,4,UTF Santa María,8.705,402.0,403.0
L1,TH->LJ,20300,UT 2,5,Lorenzo Arenas,11.705,406.0,407.0
L1,TH->LJ,20300,UT 2,6,CONCEPCIÓN,14.289,412.0,416.0
L1,TH->LJ,20300,UT 2,7,CHIGUAYANTE,24.206,425.0,426.0
L1,TH->LJ,20300,UT 2,8,Pedro Medina,25.536,428.0,429.0
L1,TH->LJ,20300,UT 2,9,Manquimávida,27.219,431.0,432.0
L1,TH->LJ,20300,UT 2,10,LA LEONERA,28.643,434.0,435.0
L1,TH->LJ,20300,UT 2,11,OMER HUET,30.908,438.0,438.0
L1,TH->LJ,20300,UT 2,12,HUALQUI,35.816,444.0,445.0
L1,TH->LJ,20300,UT 2,13,QUILACOYA,46.116,458.0,459.0
L1,TH->LJ,20300,UT 2,14,San Miguel,50.436,462.0,463.0
L1,TH->LJ,20300,UT 2,15,UNIHUE,53.316,469.0,470.0
L1,TH->LJ,20300,UT 2,16,Valle Chanco,54.416,474.0,475.0
L1,TH->LJ,20300,UT 2,17,Los Acacios,55.516,478.0,479.0
L1,TH->LJ,20300,UT 2,18,TALCAMÁVIDA,59.916,482.0,483.0
L1,TH->LJ,20300,UT 2,19,GOMERO,67.416,495.0,496.0
L1,TH->LJ,20300,UT 2,20,BUENURAQUI,74.416,507.0,508.0
L1,TH->LJ,20300,UT 2,21,SAN ROSENDO,77.816,519.0,520.0
L1,TH->LJ,20300,UT 2,22,LAJA,80.416,526.0,526.0
L1,TH->LJ,20841,SFE B2,0,Mercado,0.0,421.0,421.0
L1,TH->LJ,20841,SFE B2,1,El Arenal,1.468,422.0,422.0
L1,TH->LJ,20841,SFE B2,2,Hospital Las Higueras,3.487,425.0,426.0
L1,TH->LJ,20841,SFE B2,3,Los Cóndores,5.637,428.0,429.0
L1,TH->LJ,20841,SFE B2,4,UTF Santa María,8.705,432.0,433.0
L1,TH->LJ,20841,SFE B2,5,Lorenzo Arenas,11.705,436.0,437.0
L1,TH->LJ,20841,SFE B2,6,CONCEPCIÓN,14.289,442.0,446.0
L1,TH->LJ,20841,SFE B2,7,CHIGUAYANTE,24.206,455.0,456.0
L1,TH->LJ,20841,SFE B2,8,Pedro Medina,25.536,458.0,459.0
L1,TH->LJ,20841,SFE B2,9,Manquimávida,27.219,461.0,462.0
L1,TH->LJ,20841,SFE B2,10,LA LEONERA,28.643,464.0,465.0
L1,TH->LJ,20841,SFE B2,11,OMER HUET,30.908,468.0,468.0
L1,TH->LJ,20841,SFE B2,12,HUALQUI,35.816,474.0,475.0
L1,TH->LJ,20841,SFE B2,13,QUILACOYA,46.116,488.0,489.0
L1,TH->LJ,20841,SFE B2,14,San Miguel,50.436,492.0,493.0
L1,TH->LJ,20841,SFE B2,15,UNIHUE,53.316,499.0,500.0
L1,TH->LJ,20841,SFE B2,16,Valle Chanco,54.416,504.0,505.0
L1,TH->LJ,20841,SFE B2,17,Los Acacios,55.516,508.0,509.0
L1,TH->LJ,20841,SFE B2,18,TALCAMÁVIDA,59.916,512.0,513.0
L1,TH->LJ,20841,SFE B2,19,GOMERO,67.416,525.0,526.0
L1,TH->LJ,20841,SFE B2,20,BUENURAQUI,74.416,537.0,538.0
L1,TH->LJ,20841,SFE B2,21,SAN ROSENDO,77.816,549.0,550.0
L1,TH->LJ,20841,SFE B2,22,LAJA,80.416,556.0,556.0
L1,TH->LJ,20304,UT 1,0,Mercado,0.0,451.0,451.0
L1,TH->LJ,20304,UT 1,1,El Arenal,1.468,452.0,452.0
L1,TH->LJ,20304,UT 1,2,Hospital Las Higueras,3.487,455.0,456.0
L1,TH->LJ,20304,UT 1,3,Los Cóndores,5.637,458.0,459.0
L1,TH->LJ,20304,UT 1,4,UTF Santa María,8.705,462.0,463.0
L1,TH->LJ,20304,UT 1,5,Lorenzo Arenas,11.705,466.0,467.0
L1,TH->LJ,20304,UT 1,6,CONCEPCIÓN,14.289,472.0,476.0
L1,TH->LJ,20304,UT 1,7,CHIGUAYANTE,24.206,485.0,486.0
L1,TH->LJ,20304,UT 1,8,Pedro Medina,25.536,488.0,489.0
L1,TH->LJ,20304,UT 1,9,Manquimávida,27.219,491.0,492.0
L1,TH->LJ,20304,UT 1,10,LA LEONERA,28.643,494.0,495.0
L1,TH->LJ,20304,UT 1,11,OMER HUET,30.908,498.0,498.0
L1,TH->LJ,20304,UT 1,12,HUALQUI,35.816,504.0,505.0
L1,TH->LJ,20304,UT 1,13,QUILACOYA,46.116,518.0,519.0
L1,TH->LJ,20304,UT 1,14,San Miguel,50.436,522.0,523.0
L1,TH->LJ,20304,UT 1,15,UNIHUE,53.316,529.0,530.0
L1,TH->LJ,20304,UT 1,16,Valle Chanco,54.416,534.0,535.0
L1,TH->LJ,20304,UT 1,17,Los Acacios,55.516,538.0,539.0
L1,TH->LJ,20304,UT 1,18,TALCAMÁVIDA,59.916,542.0,543.0
L1,TH->LJ,20304,UT 1,19,GOMERO,67.416,555.0,556.0
L1,TH->LJ,20304,UT 1,20,BUENURAQUI,74.416,567.0,568.0
L1,TH->LJ,20304,UT 1,21,SAN ROSENDO,77.816,579.0,580.0
L1,TH->LJ,20304,UT 1,22,LAJA,80.416,586.0,586.0
L1,TH->LJ,20865,SFE B3,0,Mercado,0.0,481.0,481.0
L1,TH->LJ,20865,SFE B3,1,El Arenal,1.468,482.0,482.0
L1,TH->LJ,20865,SFE B3,2,Hospital Las Higueras,3.487,485.0,486.0
L1,TH->LJ,20865,SFE B3,3,Los Cóndores,5.637,488.0,489.0
L1,TH->LJ,20865,SFE B3,4,UTF Santa María,8.705,492.0,493.0
L1,TH->LJ,20865,SFE B3,5,Lorenzo Arenas,11.705,496.0,497.0
L1,TH->LJ,20865,SFE B3,6,CONCEPCIÓN,14.289,502.0,506.0
L1,TH->LJ,20865,SFE B3,7,CHIGUAYANTE,24.206,515.0,516.0
L1,TH->LJ,20865,SFE B3,8,Pedro Medina,25.536,518.0,519.0
L1,TH->LJ,20865,SFE B3,9,Manquimávida,27.219,521.0,522.0
L1,TH->LJ,20865,SFE B3,10,LA LEONERA,28.643,524.0,525.0
L1,TH->LJ,20865,SFE B3,11,OMER HUET,30.908,528.0,528.0
L1,TH->LJ,20865,SFE B3,12,HUALQUI,35.816,534.0,535.0
L1,TH->LJ,20865,SFE B3,13,QUILACOYA,46.116,548.0,549.0
L1,TH->LJ,20865,SFE B3,14,San Miguel,50.436,552.0,553.0
L1,TH->LJ,20865,SFE B3,15,UNIHUE,53.316,559.0,560.0
L1,TH->LJ,20865,SFE B3,16,Valle Chanco,54.416,564.0,565.0
L1,TH->LJ,20865,SFE B3,17,Los Acacios,55.516,568.0,569.0
L1,TH->LJ,20865,SFE B3,18,TALCAMÁVIDA,59.916,572.0,573.0
L1,TH->LJ,20865,SFE B3,19,GOMERO,67.416,585.0,586.0
L1,TH->LJ,20865,SFE B3,20,BUENURAQUI,74.416,597.0,598.0
L1,TH->LJ,20865,SFE B3,21,SAN ROSENDO,77.816,609.0,610.0
L1,TH->LJ,20865,SFE B3,22,LAJA,80.416,616.0,616.0
L1,TH->LJ,20308,UT 2,0,Mercado,0.0,511.0,511.0
L1,TH->LJ,20308,UT 2,1,El Arenal,1.468,512.0,512.0
L1,TH->LJ,20308,UT 2,2,Hospital Las Higueras,3.487,515.0,516.0
L1,TH->LJ,20308,UT 2,3,Los Cóndores,5.637,518.0,519.0
L1,TH->LJ,20308,UT 2,4,UTF Santa María,8.705,522.0,523.0
L1,TH->LJ,20308,UT 2,5,Lorenzo Arenas,11.705,526.0,527.0
L1,TH->LJ,20308,UT 2,6,CONCEPCIÓN,14.289,532.0,536.0
L1,TH->LJ,20308,UT 2,7,CHIGUAYANTE,24.206,545.0,546.0
L1,TH->LJ,20308,UT 2,8,Pedro Medina,25.536,548.0,549.0
L1,TH->LJ,20308,UT 2,9,Manquimávida,27.219,551.0,552.0
L1,TH->LJ,20308,UT 2,10,LA LEONERA,28.643,554.0,555.0
L1,TH->LJ,20308,UT 2,11,OMER HUET,30.908,558.0,558.0
L1,TH->LJ,20308,UT 2,12,HUALQUI,35.816,564.0,565.0
L1,TH->LJ,20308,UT 2,13,QUILACOYA,46.116,578.0,579.0
L1,TH->LJ,20308,UT 2,14,San Miguel,50.436,582.0,583.0
L1,TH->LJ,20308,UT 2,15,UNIHUE,53.316,589.0,590.0
L1,TH->LJ,20308,UT 2,16,Valle Chanco,54.416,594.0,595.0
L1,TH->LJ,20308,UT 2,17,Los Acacios,55.516,598.0,599.0
L1,TH->LJ,20308,UT 2,18,TALCAMÁVIDA,59.916,602.0,603.0
L1,TH->LJ,20308,UT 2,19,GOMERO,67.416,615.0,616.0
L1,TH->LJ,20308,UT 2,20,BUENURAQUI,74.416,627.0,628.0
L1,TH->LJ,20308,UT 2,21,SAN ROSENDO,77.816,639.0,640.0
L1,TH->LJ,20308,UT 2,22,LAJA,80.416,646.0,646.0
L1,TH->LJ,20310,SFE B1,0,Mercado,0.0,541.0,541.0
L1,TH->LJ,20310,SFE B1,1,El Arenal,1.468,542.0,542.0
L1,TH->LJ,20310,SFE B1,2,Hospital Las Higueras,3.487,545.0,546.0
L1,TH->LJ,20310,SFE B1,3,Los Cóndores,5.637,548.0,549.0
L1,TH->LJ,20310,SFE B1,4,UTF Santa María,8.705,552.0,553.0
L1,TH->LJ,20310,SFE B1,5,Lorenzo Arenas,11.705,556.0,557.0
L1,TH->LJ,20310,SFE B1,6,CONCEPCIÓN,14.289,562.0,566.0
L1,TH->LJ,20310,SFE B1,7,CHIGUAYANTE,24.206,575.0,576.0
L1,TH->LJ,20310,SFE B1,8,Pedro Medina,25.536,578.0,579.0
L1,TH->LJ,20310,SFE B1,9,Manquimávida,27.219,581.0,582.0
L1,TH->LJ,20310,SFE B1,10,LA LEONERA,28.643,584.0,585.0
L1,TH->LJ,20310,SFE B1,11,OMER HUET,30.908,588.0,588.0
L1,TH->LJ,20310,SFE B1,12,HUALQUI,35.816,594.0,595.0
L1,TH->LJ,20310,SFE B1,13,QUILACOYA,46.116,608.0,609.0
L1,TH->LJ,20310,SFE B1,14,San Miguel,50.436,612.0,613.0
L1,TH->LJ,20310,SFE B1,15,UNIHUE,53.316,619.0,620.0
L1,TH->LJ,20310,SFE B1,16,Valle Chanco,54.416,624.0,625.0
L1,TH->LJ,20310,SFE B1,17,Los Acacios,55.516,628.0,629.0
L1,TH->LJ,20310,SFE B1,18,TALCAMÁVIDA,59.916,632.0,633.0
L1,TH->LJ,20310,SFE B1,19,GOMERO,67.416,645.0,646.0
L1,TH->LJ,20310,SFE B1,20,BUENURAQUI,74.416,657.0,658.0
L1,TH->LJ,20310,SFE B1,21,SAN ROSENDO,77.816,669.0,670.0
L1,TH->LJ,20310,SFE B1,22,LAJA,80.416,676.0,676.0
L1,TH->LJ,20220,UT 1,0,Mercado,0.0,569.0,569.0
L1,TH->LJ,20220,UT 1,1,El Arenal,1.468,570.0,570.0
L1,TH->LJ,20220,UT 1,2,Hospital Las Higueras,3.487,573.0,574.0
L1,TH->LJ,20220,UT 1,3,Los Cóndores,5.637,576.0,577.0
L1,TH->LJ,20220,UT 1,4,UTF Santa María,8.705,580.0,581.0
L1,TH->LJ,20220,UT 1,5,Lorenzo Arenas,11.705,584.0,585.0
L1,TH->LJ,20220,UT 1,6,CONCEPCIÓN,14.289,590.0,594.0
L1,TH->LJ,20220,UT 1,7,CHIGUAYANTE,24.206,603.0,604.0
L1,TH->LJ,20220,UT 1,8,Pedro Medina,25.536,606.0,607.0
L1,TH->LJ,20220,UT 1,9,Manquimávida,27.219,609.0,610.0
L1,TH->LJ,20220,UT 1,10,LA LEONERA,28.643,612.0,613.0
L1,TH->LJ,20220,UT 1,11,OMER HUET,30.908,616.0,616.0
L1,TH->LJ,20220,UT 1,12,HUALQUI,35.816,622.0,623.0
L1,TH->LJ,20220,UT 1,13,QUILACOYA,46.116,636.0,637.0
L1,TH->LJ,20220,UT 1,14,San Miguel,50.436,640.0,641.0
L1,TH->LJ,20220,UT 1,15,UNIHUE,53.316,647.0,648.0
L1,TH->LJ,20220,UT 1,16,Valle Chanco,54.416,652.0,653.0
L1,TH->LJ,20220,UT 1,17,Los Acacios,55.516,656.0,657.0
L1,TH->LJ,20220,UT 1,18,TALCAMÁVIDA,59.916,660.0,661.0
L1,TH->LJ,20220,UT 1,19,GOMERO,67.416,673.0,674.0
L1,TH->LJ,20220,UT 1,20,BUENURAQUI,74.416,685.0,686.0
L1,TH->LJ,20220,UT 1,21,SAN ROSENDO,77.816,697.0,698.0
L1,TH->LJ,20220,UT 1,22,LAJA,80.416,704.0,704.0
L1,TH->LJ,20312,UT 1,0,Mercado,0.0,601.0,601.0
L1,TH->LJ,20312,UT 1,1,El Arenal,1.468,602.0,602.0
L1,TH->LJ,20312,UT 1,2,Hospital Las Higueras,3.487,605.0,606.0
L1,TH->LJ,20312,UT 1,3,Los Cóndores,5.637,608.0,609.0
L1,TH->LJ,20312,UT 1,4,UTF Santa María,8.705,612.0,613.0
L1,TH->LJ,20312,UT 1,5,Lorenzo Arenas,11.705,616.0,617.0
L1,TH->LJ,20312,UT 1,6,CONCEPCIÓN,14.289,622.0,626.0
L1,TH->LJ,20312,UT 1,7,CHIGUAYANTE,24.206,635.0,636.0
L1,TH->LJ,20312,UT 1,8,Pedro Medina,25.536,638.0,639.0
L1,TH->LJ,20312,UT 1,9,Manquimávida,27.219,641.0,642.0
L1,TH->LJ,20312,UT 1,10,LA LEONERA,28.643,644.0,645.0
L1,TH->LJ,20312,UT 1,11,OMER HUET,30.908,648.0,648.0
L1,TH->LJ,20312,UT 1,12,HUALQUI,35.816,654.0,655.0
L1,TH->LJ,20312,UT 1,13,QUILACOYA,46.116,668.0,669.0
L1,TH->LJ,20312,UT 1,14,San Miguel,50.436,672.0,673.0
L1,TH->LJ,20312,UT 1,15,UNIHUE,53.316,679.0,680.0
L1,TH->LJ,20312,UT 1,16,Valle Chanco,54.416,684.0,685.0
L1,TH->LJ,20312,UT 1,17,Los Acacios,55.516,688.0,689.0
L1,TH->LJ,20312,UT 1,18,TALCAMÁVIDA,59.916,692.0,693.0
L1,TH->LJ,20312,UT 1,19,GOMERO,67.416,705.0,706.0
L1,TH->LJ,20312,UT 1,20,BUENURAQUI,74.416,717.0,718.0
L1,TH->LJ,20312,UT 1,21,SAN ROSENDO,77.816,729.0,730.0
L1,TH->LJ,20312,UT 1,22,LAJA,80.416,736.0,736.0
L1,TH->LJ,20222,SFE 4,0,Mercado,0.0,614.0,614.0
L1,TH->LJ,20222,SFE 4,1,El Arenal,1.468,615.0,615.0
L1,TH->LJ,20222,SFE 4,2,Hospital Las Higueras,3.487,618.0,619.0
L1,TH->LJ,20222,SFE 4,3,Los Cóndores,5.637,621.0,622.0
L1,TH->LJ,20222,SFE 4,4,UTF Santa María,8.705,625.0,626.0
L1,TH->LJ,20222,SFE 4,5,Lorenzo Arenas,11.705,629.0,630.0
L1,TH->LJ,20222,SFE 4,6,CONCEPCIÓN,14.289,635.0,639.0
L1,TH->LJ,20222,SFE 4,7,CHIGUAYANTE,24.206,648.0,649.0
L1,TH->LJ,20222,SFE 4,8,Pedro Medina,25.536,651.0,652.0
L1,TH->LJ,20222,SFE 4,9,Manquimávida,27.219,654.0,655.0
L1,TH->LJ,20222,SFE 4,10,LA LEONERA,28.643,657.0,658.0
L1,TH->LJ,20222,SFE 4,11,OMER HUET,30.908,661.0,661.0
L1,TH->LJ,20222,SFE 4,12,HUALQUI,35.816,667.0,668.0
L1,TH->LJ,20222,SFE 4,13,QUILACOYA,46.116,681.0,682.0
L1,TH->LJ,20222,SFE 4,14,San Miguel,50.436,685.0,686.0
L1,TH->LJ,20222,SFE 4,15,UNIHUE,53.316,692.0,693.0
L1,TH->LJ,20222,SFE 4,16,Valle Chanco,54.416,697.0,698.0
L1,TH->LJ,20222,SFE 4,17,Los Acacios,55.516,701.0,702.0
L1,TH->LJ,20222,SFE 4,18,TALCAMÁVIDA,59.916,705.0,706.0
L1,TH->LJ,20222,SFE 4,19,GOMERO,67.416,718.0,719.0
L1,TH->LJ,20222,SFE 4,20,BUENURAQUI,74.416,730.0,731.0
L1,TH->LJ,20222,SFE 4,21,SAN ROSENDO,77.816,742.0,743.0
L1,TH->LJ,20222,SFE 4,22,LAJA,80.416,749.0,749.0
L1,TH->LJ,20228,SFE B1,0,Mercado,0.0,660.0,660.0
L1,TH->LJ,20228,SFE B1,1,El Arenal,1.468,661.0,661.0
L1,TH->LJ,20228,SFE B1,2,Hospital Las Higueras,3.487,664.0,665.0
L1,TH->LJ,20228,SFE B1,3,Los Cóndores,5.637,667.0,668.0
L1,TH->LJ,20228,SFE B1,4,UTF Santa María,8.705,671.0,672.0
L1,TH->LJ,20228,SFE B1,5,Lorenzo Arenas,11.705,675.0,676.0
L1,TH->LJ,20228,SFE B1,6,CONCEPCIÓN,14.289,681.0,685.0
L1,TH->LJ,20228,SFE B1,7,CHIGUAYANTE,24.206,694.0,695.0
L1,TH->LJ,20228,SFE B1,8,Pedro Medina,25.536,697.0,698.0
L1,TH->LJ,20228,SFE B1,9,Manquimávida,27.219,700.0,701.0
L1,TH->LJ,20228,SFE B1,10,LA LEONERA,28.643,703.0,704.0
L1,TH->LJ,20228,SFE B1,11,OMER HUET,30.908,707.0,707.0
L1,TH->LJ,20228,SFE B1,12,HUALQUI,35.816,713.0,714.0
L1,TH->LJ,20228,SFE B1,13,QUILACOYA,46.116,727.0,728.0
L1,TH->LJ,20228,SFE B1,14,San Miguel,50.436,731.0,732.0
L1,TH->LJ,20228,SFE B1,15,UNIHUE,53.316,738.0,739.0
L1,TH->LJ,20228,SFE B1,16,Valle Chanco,54.416,743.0,744.0
L1,TH->LJ,20228,SFE B1,17,Los Acacios,55.516,747.0,748.0
L1,TH->LJ,20228,SFE B1,18,TALCAMÁVIDA,59.916,751.0,752.0
L1,TH->LJ,20228,SFE B1,19,GOMERO,67.416,764.0,765.0
L1,TH->LJ,20228,SFE B1,20,BUENURAQUI,74.416,776.0,777.0
L1,TH->LJ,20228,SFE B1,21,SAN ROSENDO,77.816,788.0,789.0
L1,TH->LJ,20228,SFE B1,22,LAJA,80.416,795.0,795.0
L1,TH->LJ,20843,SFE B1,0,Mercado,0.0,715.0,715.0
L1,TH->LJ,20843,SFE B1,1,El Arenal,1.468,716.0,716.0
L1,TH->LJ,20843,SFE B1,2,Hospital Las Higueras,3.487,719.0,720.0
L1,TH->LJ,20843,SFE B1,3,Los Cóndores,5.637,722.0,723.0
L1,TH->LJ,20843,SFE B1,4,UTF Santa María,8.705,726.0,727.0
L1,TH->LJ,20843,SFE B1,5,Lorenzo Arenas,11.705,730.0,731.0
L1,TH->LJ,20843,SFE B1,6,CONCEPCIÓN,14.289,736.0,740.0
L1,TH->LJ,20843,SFE B1,7,CHIGUAYANTE,24.206,749.0,750.0
L1,TH->LJ,20843,SFE B1,8,Pedro Medina,25.536,752.0,753.0
L1,TH->LJ,20843,SFE B1,9,Manquimávida,27.219,755.0,756.0
L1,TH->LJ,20843,SFE B1,10,LA LEONERA,28.643,758.0,759.0
L1,TH->LJ,20843,SFE B1,11,OMER HUET,30.908,762.0,762.0
L1,TH->LJ,20843,SFE B1,12,HUALQUI,35.816,768.0,769.0
L1,TH->LJ,20843,SFE B1,13,QUILACOYA,46.116,782.0,783.0
L1,TH->LJ,20843,SFE B1,14,San Miguel,50.436,786.0,787.0
L1,TH->LJ,20843,SFE B1,15,UNIHUE,53.316,793.0,794.0
L1,TH->LJ,20843,SFE B1,16,Valle Chanco,54.416,798.0,799.0
L1,TH->LJ,20843,SFE B1,17,Los Acacios,55.516,802.0,803.0
L1,TH->LJ,20843,SFE B1,18,TALCAMÁVIDA,59.916,806.0,807.0
