linea,tren_id,sentido,estacion,dist_km,hora_min
L1,L1-LJ->TH-1,LJ->TH,LAJA,80.416,300.0
L1,L1-LJ->TH-1,LJ->TH,SAN ROSENDO,77.816,306.0
L1,L1-LJ->TH-1,LJ->TH,BUENURAQUI,74.416,317.0
L1,L1-LJ->TH-1,LJ->TH,GOMERO,67.416,328.0
L1,L1-LJ->TH-1,LJ->TH,TALCAMÁVIDA,59.916,340.0
L1,L1-LJ->TH-1,LJ->TH,Los Acacios,55.516,343.0
L1,L1-LJ->TH-1,LJ->TH,Valle Chanco,54.416,346.0
L1,L1-LJ->TH-1,LJ->TH,UNIHUE,53.316,350.0
L1,L1-LJ->TH-1,LJ->TH,San Miguel,50.436,356.0
L1,L1-LJ->TH-1,LJ->TH,QUILACOYA,46.116,359.0
L1,L1-LJ->TH-1,LJ->TH,HUALQUI,35.816,372.0
L1,L1-LJ->TH-1,LJ->TH,OMER HUET,30.908,378.0
L1,L1-LJ->TH-1,LJ->TH,LA LEONERA,28.643,381.0
L1,L1-LJ->TH-1,LJ->TH,Manquimávida,27.219,383.0
L1,L1-LJ->TH-1,LJ->TH,Pedro Medina,25.536,385.0
L1,L1-LJ->TH-1,LJ->TH,CHIGUAYANTE,24.206,387.0
L1,L1-LJ->TH-1,LJ->TH,CONCEPCIÓN,14.289,396.0
L1,L1-LJ->TH-1,LJ->TH,Lorenzo Arenas,11.705,401.0
L1,L1-LJ->TH-1,LJ->TH,UTF Santa María,8.705,404.0
L1,L1-LJ->TH-1,LJ->TH,Los Cóndores,5.637,407.0
L1,L1-LJ->TH-1,LJ->TH,Hospital Las Higueras,3.487,409.0
L1,L1-LJ->TH-1,LJ->TH,El Arenal,1.468,410.0
L1,L1-LJ->TH-1,LJ->TH,Mercado,0.0,413.0
L1,L1-LJ->TH-2,LJ->TH,LAJA,80.416,360.0
L1,L1-LJ->TH-2,LJ->TH,SAN ROSENDO,77.816,366.0
L1,L1-LJ->TH-2,LJ->TH,BUENURAQUI,74.416,377.0
L1,L1-LJ->TH-2,LJ->TH,GOMERO,67.416,388.0
L1,L1-LJ->TH-2,LJ->TH,TALCAMÁVIDA,59.916,400.0
L1,L1-LJ->TH-2,LJ->TH,Los Acacios,55.516,403.0
L1,L1-LJ->TH-2,LJ->TH,Valle Chanco,54.416,406.0
L1,L1-LJ->TH-2,LJ->TH,UNIHUE,53.316,410.0
L1,L1-LJ->TH-2,LJ->TH,San Miguel,50.436,416.0
L1,L1-LJ->TH-2,LJ->TH,QUILACOYA,46.116,419.0
L1,L1-LJ->TH-2,LJ->TH,HUALQUI,35.816,432.0
L1,L1-LJ->TH-2,LJ->TH,OMER HUET,30.908,438.0
L1,L1-LJ->TH-2,LJ->TH,LA LEONERA,28.643,441.0
L1,L1-LJ->TH-2,LJ->TH,Manquimávida,27.219,443.0
L1,L1-LJ->TH-2,LJ->TH,Pedro Medina,25.536,445.0
L1,L1-LJ->TH-2,LJ->TH,CHIGUAYANTE,24.206,447.0
L1,L1-LJ->TH-2,LJ->TH,CONCEPCIÓN,14.289,456.0
L1,L1-LJ->TH-2,LJ->TH,Lorenzo Arenas,11.705,461.0
L1,L1-LJ->TH-2,LJ->TH,UTF Santa María,8.705,464.0
L1,L1-LJ->TH-2,LJ->TH,Los Cóndores,5.637,467.0
L1,L1-LJ->TH-2,LJ->TH,Hospital Las Higueras,3.487,469.0
L1,L1-LJ->TH-2,LJ->TH,El Arenal,1.468,470.0
L1,L1-LJ->TH-2,LJ->TH,Mercado,0.0,473.0
L1,L1-LJ->TH-3,LJ->TH,LAJA,80.416,420.0
L1,L1-LJ->TH-3,LJ->TH,SAN ROSENDO,77.816,426.0
L1,L1-LJ->TH-3,LJ->TH,BUENURAQUI,74.416,437.0
L1,L1-LJ->TH-3,LJ->TH,GOMERO,67.416,448.0
L1,L1-LJ->TH-3,LJ->TH,TALCAMÁVIDA,59.916,460.0
L1,L1-LJ->TH-3,LJ->TH,Los Acacios,55.516,463.0
L1,L1-LJ->TH-3,LJ->TH,Valle Chanco,54.416,466.0
L1,L1-LJ->TH-3,LJ->TH,UNIHUE,53.316,470.0
L1,L1-LJ->TH-3,LJ->TH,San Miguel,50.436,476.0
L1,L1-LJ->TH-3,LJ->TH,QUILACOYA,46.116,479.0
L1,L1-LJ->TH-3,LJ->TH,HUALQUI,35.816,492.0
L1,L1-LJ->TH-3,LJ->TH,OMER HUET,30.908,498.0
L1,L1-LJ->TH-3,LJ->TH,LA LEONERA,28.643,501.0
L1,L1-LJ->TH-3,LJ->TH,Manquimávida,27.219,503.0
L1,L1-LJ->TH-3,LJ->TH,Pedro Medina,25.536,505.0
L1,L1-LJ->TH-3,LJ->TH,CHIGUAYANTE,24.206,507.0
L1,L1-LJ->TH-3,LJ->TH,CONCEPCIÓN,14.289,516.0
L1,L1-LJ->TH-3,LJ->TH,Lorenzo Arenas,11.705,521.0
L1,L1-LJ->TH-3,LJ->TH,UTF Santa María,8.705,524.0
L1,L1-LJ->TH-3,LJ->TH,Los Cóndores,5.637,527.0
L1,L1-LJ->TH-3,LJ->TH,Hospital Las Higueras,3.487,529.0
L1,L1-LJ->TH-3,LJ->TH,El Arenal,1.468,530.0
L1,L1-LJ->TH-3,LJ->TH,Mercado,0.0,533.0
L1,L1-LJ->TH-4,LJ->TH,LAJA,80.416,480.0
L1,L1-LJ->TH-4,LJ->TH,SAN ROSENDO,77.816,486.0
L1,L1-LJ->TH-4,LJ->TH,BUENURAQUI,74.416,497.0
L1,L1-LJ->TH-4,LJ->TH,GOMERO,67.416,508.0
L1,L1-LJ->TH-4,LJ->TH,TALCAMÁVIDA,59.916,520.0
L1,L1-LJ->TH-4,LJ->TH,Los Acacios,55.516,523.0
L1,L1-LJ->TH-4,LJ->TH,Valle Chanco,54.416,526.0
L1,L1-LJ->TH-4,LJ->TH,UNIHUE,53.316,530.0
L1,L1-LJ->TH-4,LJ->TH,San Miguel,50.436,536.0
L1,L1-LJ->TH-4,LJ->TH,QUILACOYA,46.116,539.0
L1,L1-LJ->TH-4,LJ->TH,HUALQUI,35.816,552.0
L1,L1-LJ->TH-4,LJ->TH,OMER HUET,30.908,558.0
L1,L1-LJ->TH-4,LJ->TH,LA LEONERA,28.643,561.0
L1,L1-LJ->TH-4,LJ->TH,Manquimávida,27.219,563.0
L1,L1-LJ->TH-4,LJ->TH,Pedro Medina,25.536,565.0
L1,L1-LJ->TH-4,LJ->TH,CHIGUAYANTE,24.206,567.0
L1,L1-LJ->TH-4,LJ->TH,CONCEPCIÓN,14.289,576.0
L1,L1-LJ->TH-4,LJ->TH,Lorenzo Arenas,11.705,581.0
L1,L1-LJ->TH-4,LJ->TH,UTF Santa María,8.705,584.0
L1,L1-LJ->TH-4,LJ->TH,Los Cóndores,5.637,587.0
L1,L1-LJ->TH-4,LJ->TH,Hospital Las Higueras,3.487,589.0
L1,L1-LJ->TH-4,LJ->TH,El Arenal,1.468,590.0
L1,L1-LJ->TH-4,LJ->TH,Mercado,0.0,593.0
L1,L1-LJ->TH-5,LJ->TH,LAJA,80.416,540.0
L1,L1-LJ->TH-5,LJ->TH,SAN ROSENDO,77.816,546.0
L1,L1-LJ->TH-5,LJ->TH,BUENURAQUI,74.416,557.0
L1,L1-LJ->TH-5,LJ->TH,GOMERO,67.416,568.0
L1,L1-LJ->TH-5,LJ->TH,TALCAMÁVIDA,59.916,580.0
L1,L1-LJ->TH-5,LJ->TH,Los Acacios,55.516,583.0
L1,L1-LJ->TH-5,LJ->TH,Valle Chanco,54.416,586.0
L1,L1-LJ->TH-5,LJ->TH,UNIHUE,53.316,590.0
L1,L1-LJ->TH-5,LJ->TH,San Miguel,50.436,596.0
L1,L1-LJ->TH-5,LJ->TH,QUILACOYA,46.116,599.0
L1,L1-LJ->TH-5,LJ->TH,HUALQUI,35.816,612.0
L1,L1-LJ->TH-5,LJ->TH,OMER HUET,30.908,618.0
L1,L1-LJ->TH-5,LJ->TH,LA LEONERA,28.643,621.0
L1,L1-LJ->TH-5,LJ->TH,Manquimávida,27.219,623.0
L1,L1-LJ->TH-5,LJ->TH,Pedro Medina,25.536,625.0
L1,L1-LJ->TH-5,LJ->TH,CHIGUAYANTE,24.206,627.0
L1,L1-LJ->TH-5,LJ->TH,CONCEPCIÓN,14.289,636.0
L1,L1-LJ->TH-5,LJ->TH,Lorenzo Arenas,11.705,641.0
L1,L1-LJ->TH-5,LJ->TH,UTF Santa María,8.705,644.0
L1,L1-LJ->TH-5,LJ->TH,Los Cóndores,5.637,647.0
L1,L1-LJ->TH-5,LJ->TH,Hospital Las Higueras,3.487,649.0
L1,L1-LJ->TH-5,LJ->TH,El Arenal,1.468,650.0
L1,L1-LJ->TH-5,LJ->TH,Mercado,0.0,653.0
L1,L1-LJ->TH-6,LJ->TH,LAJA,80.416,600.0
L1,L1-LJ->TH-6,LJ->TH,SAN ROSENDO,77.816,606.0
L1,L1-LJ->TH-6,LJ->TH,BUENURAQUI,74.416,617.0
L1,L1-LJ->TH-6,LJ->TH,GOMERO,67.416,628.0
L1,L1-LJ->TH-6,LJ->TH,TALCAMÁVIDA,59.916,640.0
L1,L1-LJ->TH-6,LJ->TH,Los Acacios,55.516,643.0
L1,L1-LJ->TH-6,LJ->TH,Valle Chanco,54.416,646.0
L1,L1-LJ->TH-6,LJ->TH,UNIHUE,53.316,650.0
L1,L1-LJ->TH-6,LJ->TH,San Miguel,50.436,656.0
L1,L1-LJ->TH-6,LJ->TH,QUILACOYA,46.116,659.0
L1,L1-LJ->TH-6,LJ->TH,HUALQUI,35.816,672.0
L1,L1-LJ->TH-6,LJ->TH,OMER HUET,30.908,678.0
L1,L1-LJ->TH-6,LJ->TH,LA LEONERA,28.643,681.0
L1,L1-LJ->TH-6,LJ->TH,Manquimávida,27.219,683.0
L1,L1-LJ->TH-6,LJ->TH,Pedro Medina,25.536,685.0
L1,L1-LJ->TH-6,LJ->TH,CHIGUAYANTE,24.206,687.0
L1,L1-LJ->TH-6,LJ->TH,CONCEPCIÓN,14.289,696.0
L1,L1-LJ->TH-6,LJ->TH,Lorenzo Arenas,11.705,701.0
L1,L1-LJ->TH-6,LJ->TH,UTF Santa María,8.705,704.0
L1,L1-LJ->TH-6,LJ->TH,Los Cóndores,5.637,707.0
L1,L1-LJ->TH-6,LJ->TH,Hospital Las Higueras,3.487,709.0
L1,L1-LJ->TH-6,LJ->TH,El Arenal,1.468,710.0
L1,L1-LJ->TH-6,LJ->TH,Mercado,0.0,713.0
L1,L1-LJ->TH-7,LJ->TH,LAJA,80.416,660.0
L1,L1-LJ->TH-7,LJ->TH,SAN ROSENDO,77.816,666.0
L1,L1-LJ->TH-7,LJ->TH,BUENURAQUI,74.416,677.0
L1,L1-LJ->TH-7,LJ->TH,GOMERO,67.416,688.0
L1,L1-LJ->TH-7,LJ->TH,TALCAMÁVIDA,59.916,700.0
L1,L1-LJ->TH-7,LJ->TH,Los Acacios,55.516,703.0
L1,L1-LJ->TH-7,LJ->TH,Valle Chanco,54.416,706.0
L1,L1-LJ->TH-7,LJ->TH,UNIHUE,53.316,710.0
L1,L1-LJ->TH-7,LJ->TH,San Miguel,50.436,716.0
L1,L1-LJ->TH-7,LJ->TH,QUILACOYA,46.116,719.0
L1,L1-LJ->TH-7,LJ->TH,HUALQUI,35.816,732.0
L1,L1-LJ->TH-7,LJ->TH,OMER HUET,30.908,738.0
L1,L1-LJ->TH-7,LJ->TH,LA LEONERA,28.643,741.0
L1,L1-LJ->TH-7,LJ->TH,Manquimávida,27.219,743.0
L1,L1-LJ->TH-7,LJ->TH,Pedro Medina,25.536,745.0
L1,L1-LJ->TH-7,LJ->TH,CHIGUAYANTE,24.206,747.0
L1,L1-LJ->TH-7,LJ->TH,CONCEPCIÓN,14.289,756.0
L1,L1-LJ->TH-7,LJ->TH,Lorenzo Arenas,11.705,761.0
L1,L1-LJ->TH-7,LJ->TH,UTF Santa María,8.705,764.0
L1,L1-LJ->TH-7,LJ->TH,Los Cóndores,5.637,767.0
L1,L1-LJ->TH-7,LJ->TH,Hospital Las Higueras,3.487,769.0
L1,L1-LJ->TH-7,LJ->TH,El Arenal,1.468,770.0
L1,L1-LJ->TH-7,LJ->TH,Mercado,0.0,773.0
L1,L1-LJ->TH-8,LJ->TH,LAJA,80.416,720.0
L1,L1-LJ->TH-8,LJ->TH,SAN ROSENDO,77.816,726.0
L1,L1-LJ->TH-8,LJ->TH,BUENURAQUI,74.416,737.0
L1,L1-LJ->TH-8,LJ->TH,GOMERO,67.416,748.0
L1,L1-LJ->TH-8,LJ->TH,TALCAMÁVIDA,59.916,760.0
L1,L1-LJ->TH-8,LJ->TH,Los Acacios,55.516,763.0
L1,L1-LJ->TH-8,LJ->TH,Valle Chanco,54.416,766.0
L1,L1-LJ->TH-8,LJ->TH,UNIHUE,53.316,770.0
L1,L1-LJ->TH-8,LJ->TH,San Miguel,50.436,776.0
L1,L1-LJ->TH-8,LJ->TH,QUILACOYA,46.116,779.0
L1,L1-LJ->TH-8,LJ->TH,HUALQUI,35.816,792.0
L1,L1-LJ->TH-8,LJ->TH,OMER HUET,30.908,798.0
L1,L1-LJ->TH-8,LJ->TH,LA LEONERA,28.643,801.0
L1,L1-LJ->TH-8,LJ->TH,Manquimávida,27.219,803.0
L1,L1-LJ->TH-8,LJ->TH,Pedro Medina,25.536,805.0
L1,L1-LJ->TH-8,LJ->TH,CHIGUAYANTE,24.206,807.0
L1,L1-LJ->TH-8,LJ->TH,CONCEPCIÓN,14.289,816.0
L1,L1-LJ->TH-8,LJ->TH,Lorenzo Arenas,11.705,821.0
L1,L1-LJ->TH-8,LJ->TH,UTF Santa María,8.705,824.0
L1,L1-LJ->TH-8,LJ->TH,Los Cóndores,5.637,827.0
L1,L1-LJ->TH-8,LJ->TH,Hospital Las Higueras,3.487,829.0
L1,L1-LJ->TH-8,LJ->TH,El Arenal,1.468,830.0
L1,L1-LJ->TH-8,LJ->TH,Mercado,0.0,833.0
L1,L1-LJ->TH-9,LJ->TH,LAJA,80.416,780.0
L1,L1-LJ->TH-9,LJ->TH,SAN ROSENDO,77.816,786.0
L1,L1-LJ->TH-9,LJ->TH,BUENURAQUI,74.416,797.0
L1,L1-LJ->TH-9,LJ->TH,GOMERO,67.416,808.0
L1,L1-LJ->TH-9,LJ->TH,TALCAMÁVIDA,59.916,820.0
L1,L1-LJ->TH-9,LJ->TH,Los Acacios,55.516,823.0
L1,L1-LJ->TH-9,LJ->TH,Valle Chanco,54.416,826.0
L1,L1-LJ->TH-9,LJ->TH,UNIHUE,53.316,830.0
L1,L1-LJ->TH-9,LJ->TH,San Miguel,50.436,836.0
L1,L1-LJ->TH-9,LJ->TH,QUILACOYA,46.116,839.0
L1,L1-LJ->TH-9,LJ->TH,HUALQUI,35.816,852.0
L1,L1-LJ->TH-9,LJ->TH,OMER HUET,30.908,858.0
L1,L1-LJ->TH-9,LJ->TH,LA LEONERA,28.643,861.0
L1,L1-LJ->TH-9,LJ->TH,Manquimávida,27.219,863.0
L1,L1-LJ->TH-9,LJ->TH,Pedro Medina,25.536,865.0
L1,L1-LJ->TH-9,LJ->TH,CHIGUAYANTE,24.206,867.0
L1,L1-LJ->TH-9,LJ->TH,CONCEPCIÓN,14.289,876.0
L1,L1-LJ->TH-9,LJ->TH,Lorenzo Arenas,11.705,881.0
L1,L1-LJ->TH-9,LJ->TH,UTF Santa María,8.705,884.0
L1,L1-LJ->TH-9,LJ->TH,Los Cóndores,5.637,887.0
L1,L1-LJ->TH-9,LJ->TH,Hospital Las Higueras,3.487,889.0
L1,L1-LJ->TH-9,LJ->TH,El Arenal,1.468,890.0
L1,L1-LJ->TH-9,LJ->TH,Mercado,0.0,893.0
L1,L1-LJ->TH-10,LJ->TH,LAJA,80.416,840.0
L1,L1-LJ->TH-10,LJ->TH,SAN ROSENDO,77.816,846.0
L1,L1-LJ->TH-10,LJ->TH,BUENURAQUI,74.416,857.0
L1,L1-LJ->TH-10,LJ->TH,GOMERO,67.416,868.0
L1,L1-LJ->TH-10,LJ->TH,TALCAMÁVIDA,59.916,880.0
L1,L1-LJ->TH-10,LJ->TH,Los Acacios,55.516,883.0
L1,L1-LJ->TH-10,LJ->TH,Valle Chanco,54.416,886.0
L1,L1-LJ->TH-10,LJ->TH,UNIHUE,53.316,890.0
L1,L1-LJ->TH-10,LJ->TH,San Miguel,50.436,896.0
L1,L1-LJ->TH-10,LJ->TH,QUILACOYA,46.116,899.0
L1,L1-LJ->TH-10,LJ->TH,HUALQUI,35.816,912.0
L1,L1-LJ->TH-10,LJ->TH,OMER HUET,30.908,918.0
L1,L1-LJ->TH-10,LJ->TH,LA LEONERA,28.643,921.0
L1,L1-LJ->TH-10,LJ->TH,Manquimávida,27.219,923.0
L1,L1-LJ->TH-10,LJ->TH,Pedro Medina,25.536,925.0
L1,L1-LJ->TH-10,LJ->TH,CHIGUAYANTE,24.206,927.0
L1,L1-LJ->TH-10,LJ->TH,CONCEPCIÓN,14.289,936.0
L1,L1-LJ->TH-10,LJ->TH,Lorenzo Arenas,11.705,941.0
L1,L1-LJ->TH-10,LJ->TH,UTF Santa María,8.705,944.0
L1,L1-LJ->TH-10,LJ->TH,Los Cóndores,5.637,947.0
L1,L1-LJ->TH-10,LJ->TH,Hospital Las Higueras,3.487,949.0
L1,L1-LJ->TH-10,LJ->TH,El Arenal,1.468,950.0
L1,L1-LJ->TH-10,LJ->TH,Mercado,0.0,953.0
L1,L1-LJ->TH-11,LJ->TH,LAJA,80.416,900.0
L1,L1-LJ->TH-11,LJ->TH,SAN ROSENDO,77.816,906.0
L1,L1-LJ->TH-11,LJ->TH,BUENURAQUI,74.416,917.0
L1,L1-LJ->TH-11,LJ->TH,GOMERO,67.416,928.0
L1,L1-LJ->TH-11,LJ->TH,TALCAMÁVIDA,59.916,940.0
L1,L1-LJ->TH-11,LJ->TH,Los Acacios,55.516,943.0
L1,L1-LJ->TH-11,LJ->TH,Valle Chanco,54.416,946.0
L1,L1-LJ->TH-11,LJ->TH,UNIHUE,53.316,950.0
L1,L1-LJ->TH-11,LJ->TH,San Miguel,50.436,956.0
L1,L1-LJ->TH-11,LJ->TH,QUILACOYA,46.116,959.0
L1,L1-LJ->TH-11,LJ->TH,HUALQUI,35.816,972.0
L1,L1-LJ->TH-11,LJ->TH,OMER HUET,30.908,978.0
L1,L1-LJ->TH-11,LJ->TH,LA LEONERA,28.643,981.0
L1,L1-LJ->TH-11,LJ->TH,Manquimávida,27.219,983.0
L1,L1-LJ->TH-11,LJ->TH,Pedro Medina,25.536,985.0
L1,L1-LJ->TH-11,LJ->TH,CHIGUAYANTE,24.206,987.0
L1,L1-LJ->TH-11,LJ->TH,CONCEPCIÓN,14.289,996.0
L1,L1-LJ->TH-11,LJ->TH,Lorenzo Arenas,11.705,1001.0
L1,L1-LJ->TH-11,LJ->TH,UTF Santa María,8.705,1004.0
L1,L1-LJ->TH-11,LJ->TH,Los Cóndores,5.637,1007.0
L1,L1-LJ->TH-11,LJ->TH,Hospital Las Higueras,3.487,1009.0
L1,L1-LJ->TH-11,LJ->TH,El Arenal,1.468,1010.0
L1,L1-LJ->TH-11,LJ->TH,Mercado,0.0,1013.0
L1,L1-LJ->TH-12,LJ->TH,LAJA,80.416,960.0
L1,L1-LJ->TH-12,LJ->TH,SAN ROSENDO,77.816,966.0
L1,L1-LJ->TH-12,LJ->TH,BUENURAQUI,74.416,977.0
L1,L1-LJ->TH-12,LJ->TH,GOMERO,67.416,988.0
L1,L1-LJ->TH-12,LJ->TH,TALCAMÁVIDA,59.916,1000.0
L1,L1-LJ->TH-12,LJ->TH,Los Acacios,55.516,1003.0
L1,L1-LJ->TH-12,LJ->TH,Valle Chanco,54.416,1006.0
L1,L1-LJ->TH-12,LJ->TH,UNIHUE,53.316,1010.0
L1,L1-LJ->TH-12,LJ->TH,San Miguel,50.436,1016.0
L1,L1-LJ->TH-12,LJ->TH,QUILACOYA,46.116,1019.0
L1,L1-LJ->TH-12,LJ->TH,HUALQUI,35.816,1032.0
L1,L1-LJ->TH-12,LJ->TH,OMER HUET,30.908,1038.0
L1,L1-LJ->TH-12,LJ->TH,LA LEONERA,28.643,1041.0
L1,L1-LJ->TH-12,LJ->TH,Manquimávida,27.219,1043.0
L1,L1-LJ->TH-12,LJ->TH,Pedro Medina,25.536,1045.0
L1,L1-LJ->TH-12,LJ->TH,CHIGUAYANTE,24.206,1047.0
L1,L1-LJ->TH-12,LJ->TH,CONCEPCIÓN,14.289,1056.0
L1,L1-LJ->TH-12,LJ->TH,Lorenzo Arenas,11.705,1061.0
L1,L1-LJ->TH-12,LJ->TH,UTF Santa María,8.705,1064.0
L1,L1-LJ->TH-12,LJ->TH,Los Cóndores,5.637,1067.0
L1,L1-LJ->TH-12,LJ->TH,Hospital Las Higueras,3.487,1069.0
L1,L1-LJ->TH-12,LJ->TH,El Arenal,1.468,1070.0
L1,L1-LJ->TH-12,LJ->TH,Mercado,0.0,1073.0
L1,L1-LJ->TH-13,LJ->TH,LAJA,80.416,1020.0
L1,L1-LJ->TH-13,LJ->TH,SAN ROSENDO,77.816,1026.0
L1,L1-LJ->TH-13,LJ->TH,BUENURAQUI,74.416,1037.0
L1,L1-LJ->TH-13,LJ->TH,GOMERO,67.416,1048.0
L1,L1-LJ->TH-13,LJ->TH,TALCAMÁVIDA,59.916,1060.0
L1,L1-LJ->TH-13,LJ->TH,Los Acacios,55.516,1063.0
L1,L1-LJ->TH-13,LJ->TH,Valle Chanco,54.416,1066.0
L1,L1-LJ->TH-13,LJ->TH,UNIHUE,53.316,1070.0
L1,L1-LJ->TH-13,LJ->TH,San Miguel,50.436,1076.0
L1,L1-LJ->TH-13,LJ->TH,QUILACOYA,46.116,1079.0
L1,L1-LJ->TH-13,LJ->TH,HUALQUI,35.816,1092.0
L1,L1-LJ->TH-13,LJ->TH,OMER HUET,30.908,1098.0
L1,L1-LJ->TH-13,LJ->TH,LA LEONERA,28.643,1101.0
L1,L1-LJ->TH-13,LJ->TH,Manquimávida,27.219,1103.0
L1,L1-LJ->TH-13,LJ->TH,Pedro Medina,25.536,1105.0
L1,L1-LJ->TH-13,LJ->TH,CHIGUAYANTE,24.206,1107.0
L1,L1-LJ->TH-13,LJ->TH,CONCEPCIÓN,14.289,1116.0
L1,L1-LJ->TH-13,LJ->TH,Lorenzo Arenas,11.705,1121.0
L1,L1-LJ->TH-13,LJ->TH,UTF Santa María,8.705,1124.0
L1,L1-LJ->TH-13,LJ->TH,Los Cóndores,5.637,1127.0
L1,L1-LJ->TH-13,LJ->TH,Hospital Las Higueras,3.487,1129.0
L1,L1-LJ->TH-13,LJ->TH,El Arenal,1.468,1130.0
L1,L1-LJ->TH-13,LJ->TH,Mercado,0.0,1133.0
L1,L1-LJ->TH-14,LJ->TH,LAJA,80.416,1080.0
L1,L1-LJ->TH-14,LJ->TH,SAN ROSENDO,77.816,1086.0
L1,L1-LJ->TH-14,LJ->TH,BUENURAQUI,74.416,1097.0
L1,L1-LJ->TH-14,LJ->TH,GOMERO,67.416,1108.0
L1,L1-LJ->TH-14,LJ->TH,TALCAMÁVIDA,59.916,1120.0
L1,L1-LJ->TH-14,LJ->TH,Los Acacios,55.516,1123.0
L1,L1-LJ->TH-14,LJ->TH,Valle Chanco,54.416,1126.0
L1,L1-LJ->TH-14,LJ->TH,UNIHUE,53.316,1130.0
L1,L1-LJ->TH-14,LJ->TH,San Miguel,50.436,1136.0
L1,L1-LJ->TH-14,LJ->TH,QUILACOYA,46.116,1139.0
L1,L1-LJ->TH-14,LJ->TH,HUALQUI,35.816,1152.0
L1,L1-LJ->TH-14,LJ->TH,OMER HUET,30.908,1158.0
L1,L1-LJ->TH-14,LJ->TH,LA LEONERA,28.643,1161.0
L1,L1-LJ->TH-14,LJ->TH,Manquimávida,27.219,1163.0
L1,L1-LJ->TH-14,LJ->TH,Pedro Medina,25.536,1165.0
L1,L1-LJ->TH-14,LJ->TH,CHIGUAYANTE,24.206,1167.0
L1,L1-LJ->TH-14,LJ->TH,CONCEPCIÓN,14.289,1176.0
L1,L1-LJ->TH-14,LJ->TH,Lorenzo Arenas,11.705,1181.0
L1,L1-LJ->TH-14,LJ->TH,UTF Santa María,8.705,1184.0
L1,L1-LJ->TH-14,LJ->TH,Los Cóndores,5.637,1187.0
L1,L1-LJ->TH-14,LJ->TH,Hospital Las Higueras,3.487,1189.0
L1,L1-LJ->TH-14,LJ->TH,El Arenal,1.468,1190.0
L1,L1-LJ->TH-14,LJ->TH,Mercado,0.0,1193.0
L1,L1-LJ->TH-15,LJ->TH,LAJA,80.416,1140.0
L1,L1-LJ->TH-15,LJ->TH,SAN ROSENDO,77.816,1146.0
L1,L1-LJ->TH-15,LJ->TH,BUENURAQUI,74.416,1157.0
L1,L1-LJ->TH-15,LJ->TH,GOMERO,67.416,1168.0
L1,L1-LJ->TH-15,LJ->TH,TALCAMÁVIDA,59.916,1180.0
L1,L1-LJ->TH-15,LJ->TH,Los Acacios,55.516,1183.0
L1,L1-LJ->TH-15,LJ->TH,Valle Chanco,54.416,1186.0
L1,L1-LJ->TH-15,LJ->TH,UNIHUE,53.316,1190.0
L1,L1-LJ->TH-15,LJ->TH,San Miguel,50.436,1196.0
L1,L1-LJ->TH-15,LJ->TH,QUILACOYA,46.116,1199.0
L1,L1-LJ->TH-15,LJ->TH,HUALQUI,35.816,1212.0
L1,L1-LJ->TH-15,LJ->TH,OMER HUET,30.908,1218.0
L1,L1-LJ->TH-15,LJ->TH,LA LEONERA,28.643,1221.0
L1,L1-LJ->TH-15,LJ->TH,Manquimávida,27.219,1223.0
L1,L1-LJ->TH-15,LJ->TH,Pedro Medina,25.536,1225.0
L1,L1-LJ->TH-15,LJ->TH,CHIGUAYANTE,24.206,1227.0
L1,L1-LJ->TH-15,LJ->TH,CONCEPCIÓN,14.289,1236.0
L1,L1-LJ->TH-15,LJ->TH,Lorenzo Arenas,11.705,1241.0
L1,L1-LJ->TH-15,LJ->TH,UTF Santa María,8.705,1244.0
L1,L1-LJ->TH-15,LJ->TH,Los Cóndores,5.637,1247.0
L1,L1-LJ->TH-15,LJ->TH,Hospital Las Higueras,3.487,1249.0
L1,L1-LJ->TH-15,LJ->TH,El Arenal,1.468,1250.0
L1,L1-LJ->TH-15,LJ->TH,Mercado,0.0,1253.0
L1,L1-LJ->TH-16,LJ->TH,LAJA,80.416,1200.0
L1,L1-LJ->TH-16,LJ->TH,SAN ROSENDO,77.816,1206.0
L1,L1-LJ->TH-16,LJ->TH,BUENURAQUI,74.416,1217.0
L1,L1-LJ->TH-16,LJ->TH,GOMERO,67.416,1228.0
L1,L1-LJ->TH-16,LJ->TH,TALCAMÁVIDA,59.916,1240.0
L1,L1-LJ->TH-16,LJ->TH,Los Acacios,55.516,1243.0
L1,L1-LJ->TH-16,LJ->TH,Valle Chanco,54.416,1246.0
L1,L1-LJ->TH-16,LJ->TH,UNIHUE,53.316,1250.0
L1,L1-LJ->TH-16,LJ->TH,San Miguel,50.436,1256.0
L1,L1-LJ->TH-16,LJ->TH,QUILACOYA,46.116,1259.0
L1,L1-LJ->TH-16,LJ->TH,HUALQUI,35.816,1272.0
L1,L1-LJ->TH-16,LJ->TH,OMER HUET,30.908,1278.0
L1,L1-LJ->TH-16,LJ->TH,LA LEONERA,28.643,1281.0
L1,L1-LJ->TH-16,LJ->TH,Manquimávida,27.219,1283.0
L1,L1-LJ->TH-16,LJ->TH,Pedro Medina,25.536,1285.0
L1,L1-LJ->TH-16,LJ->TH,CHIGUAYANTE,24.206,1287.0
L1,L1-LJ->TH-16,LJ->TH,CONCEPCIÓN,14.289,1296.0
L1,L1-LJ->TH-16,LJ->TH,Lorenzo Arenas,11.705,1301.0
